,normalized_query,product_brand,facetdata,similar_brands_boosted_preprod,similar_brands_other_preprod,similar_brands_boosted_json,bffpreprod_jaccard,similar_brands,bfffacet_jaccard
10,nike shoes,"['adidas originals', 'adidas originals', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'adidas', 'puma', 'fila', 'fila', 'puma', 'fila', 'puma', 'fila', 'fila', 'puma', 'adidas', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'fila', 'fila', 'adidas']","['adidas originals', 'adidas', 'san frissco', 'woodland', 'woods', 'franco leone', 'k-swiss', 'puma', 'new balance', 'bugatti', 'reebok', 'metro', 'id', 'gen x', 'palladium', 'anta', 'mochi', 'j. fontini', 'red chief', 'walkway', 'furo by red chief', 'reebok classics', 'da vinchi', 'xtep', 'soleplay', 'giorgio', 'alberto torresi', 'fila']","['fila', 'adidas', 'puma', 'xtep', 'anta']","['reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']","['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta']",0.09302325581395349,"['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta', 'reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']",0.7
11,nike shoes,"['adidas originals', 'adidas originals', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'adidas', 'puma', 'fila', 'fila', 'puma', 'fila', 'puma', 'fila', 'fila', 'puma', 'adidas', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'fila', 'fila', 'adidas']","['adidas originals', 'adidas', 'san frissco', 'woodland', 'woods', 'franco leone', 'k-swiss', 'puma', 'new balance', 'bugatti', 'reebok', 'metro', 'id', 'gen x', 'palladium', 'anta', 'mochi', 'j. fontini', 'red chief', 'walkway', 'furo by red chief', 'reebok classics', 'da vinchi', 'xtep', 'soleplay', 'giorgio', 'alberto torresi', 'fila']","['fila', 'adidas', 'puma', 'xtep', 'anta']","['reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']","['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta']",0.09302325581395349,"['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta', 'reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']",0.7
12,nike shoes,"['adidas originals', 'adidas originals', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'adidas', 'puma', 'fila', 'fila', 'puma', 'fila', 'puma', 'fila', 'fila', 'puma', 'adidas', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'fila', 'fila', 'adidas']","['adidas originals', 'adidas', 'san frissco', 'woodland', 'woods', 'franco leone', 'k-swiss', 'puma', 'new balance', 'bugatti', 'reebok', 'metro', 'id', 'gen x', 'palladium', 'anta', 'mochi', 'j. fontini', 'red chief', 'walkway', 'furo by red chief', 'reebok classics', 'da vinchi', 'xtep', 'soleplay', 'giorgio', 'alberto torresi', 'fila']","['fila', 'adidas', 'puma', 'xtep', 'anta']","['reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']","['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta']",0.09302325581395349,"['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta', 'reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']",0.7
13,nike shoes,"['adidas originals', 'adidas originals', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'adidas', 'puma', 'fila', 'fila', 'puma', 'fila', 'puma', 'fila', 'fila', 'puma', 'adidas', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'fila', 'fila', 'adidas']","['adidas originals', 'adidas', 'san frissco', 'woodland', 'woods', 'franco leone', 'k-swiss', 'puma', 'new balance', 'bugatti', 'reebok', 'metro', 'id', 'gen x', 'palladium', 'anta', 'mochi', 'j. fontini', 'red chief', 'walkway', 'furo by red chief', 'reebok classics', 'da vinchi', 'xtep', 'soleplay', 'giorgio', 'alberto torresi', 'fila']","['fila', 'adidas', 'puma', 'xtep', 'anta']","['reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']","['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta']",0.09302325581395349,"['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta', 'reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']",0.7
14,nike shoes,"['adidas originals', 'adidas originals', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'adidas', 'puma', 'fila', 'fila', 'puma', 'fila', 'puma', 'fila', 'fila', 'puma', 'adidas', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'fila', 'fila', 'adidas']","['adidas originals', 'adidas', 'san frissco', 'woodland', 'woods', 'franco leone', 'k-swiss', 'puma', 'new balance', 'bugatti', 'reebok', 'metro', 'id', 'gen x', 'palladium', 'anta', 'mochi', 'j. fontini', 'red chief', 'walkway', 'furo by red chief', 'reebok classics', 'da vinchi', 'xtep', 'soleplay', 'giorgio', 'alberto torresi', 'fila']","['fila', 'adidas', 'puma', 'xtep', 'anta']","['reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']","['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta']",0.09302325581395349,"['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta', 'reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']",0.7
15,nike shoes,"['adidas originals', 'adidas originals', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'adidas', 'puma', 'fila', 'fila', 'puma', 'fila', 'puma', 'fila', 'fila', 'puma', 'adidas', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'fila', 'fila', 'adidas']","['adidas originals', 'adidas', 'san frissco', 'woodland', 'woods', 'franco leone', 'k-swiss', 'puma', 'new balance', 'bugatti', 'reebok', 'metro', 'id', 'gen x', 'palladium', 'anta', 'mochi', 'j. fontini', 'red chief', 'walkway', 'furo by red chief', 'reebok classics', 'da vinchi', 'xtep', 'soleplay', 'giorgio', 'alberto torresi', 'fila']","['fila', 'adidas', 'puma', 'xtep', 'anta']","['reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']","['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta']",0.09302325581395349,"['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta', 'reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']",0.7
16,nike shoes,"['adidas originals', 'adidas originals', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'adidas', 'puma', 'fila', 'fila', 'puma', 'fila', 'puma', 'fila', 'fila', 'puma', 'adidas', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'fila', 'fila', 'adidas']","['adidas originals', 'adidas', 'san frissco', 'woodland', 'woods', 'franco leone', 'k-swiss', 'puma', 'new balance', 'bugatti', 'reebok', 'metro', 'id', 'gen x', 'palladium', 'anta', 'mochi', 'j. fontini', 'red chief', 'walkway', 'furo by red chief', 'reebok classics', 'da vinchi', 'xtep', 'soleplay', 'giorgio', 'alberto torresi', 'fila']","['fila', 'adidas', 'puma', 'xtep', 'anta']","['reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']","['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta']",0.09302325581395349,"['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta', 'reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']",0.7
17,nike shoes,"['adidas originals', 'adidas originals', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'adidas', 'puma', 'fila', 'fila', 'puma', 'fila', 'puma', 'fila', 'fila', 'puma', 'adidas', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'fila', 'fila', 'adidas']","['adidas originals', 'adidas', 'san frissco', 'woodland', 'woods', 'franco leone', 'k-swiss', 'puma', 'new balance', 'bugatti', 'reebok', 'metro', 'id', 'gen x', 'palladium', 'anta', 'mochi', 'j. fontini', 'red chief', 'walkway', 'furo by red chief', 'reebok classics', 'da vinchi', 'xtep', 'soleplay', 'giorgio', 'alberto torresi', 'fila']","['fila', 'adidas', 'puma', 'xtep', 'anta']","['reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']","['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta']",0.09302325581395349,"['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta', 'reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']",0.7
18,nike shoes,"['adidas originals', 'adidas originals', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'adidas', 'puma', 'fila', 'fila', 'puma', 'fila', 'puma', 'fila', 'fila', 'puma', 'adidas', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'fila', 'fila', 'adidas']","['adidas originals', 'adidas', 'san frissco', 'woodland', 'woods', 'franco leone', 'k-swiss', 'puma', 'new balance', 'bugatti', 'reebok', 'metro', 'id', 'gen x', 'palladium', 'anta', 'mochi', 'j. fontini', 'red chief', 'walkway', 'furo by red chief', 'reebok classics', 'da vinchi', 'xtep', 'soleplay', 'giorgio', 'alberto torresi', 'fila']","['fila', 'adidas', 'puma', 'xtep', 'anta']","['reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']","['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta']",0.09302325581395349,"['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta', 'reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']",0.7
19,nike shoes,"['adidas originals', 'adidas originals', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'adidas', 'puma', 'fila', 'fila', 'puma', 'fila', 'puma', 'fila', 'fila', 'puma', 'adidas', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'fila', 'fila', 'adidas']","['adidas originals', 'adidas', 'san frissco', 'woodland', 'woods', 'franco leone', 'k-swiss', 'puma', 'new balance', 'bugatti', 'reebok', 'metro', 'id', 'gen x', 'palladium', 'anta', 'mochi', 'j. fontini', 'red chief', 'walkway', 'furo by red chief', 'reebok classics', 'da vinchi', 'xtep', 'soleplay', 'giorgio', 'alberto torresi', 'fila']","['fila', 'adidas', 'puma', 'xtep', 'anta']","['reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']","['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta']",0.09302325581395349,"['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta', 'reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']",0.7
20,nike shoes,"['adidas originals', 'adidas originals', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'adidas', 'puma', 'fila', 'fila', 'puma', 'fila', 'puma', 'fila', 'fila', 'puma', 'adidas', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'fila', 'fila', 'adidas']","['adidas originals', 'adidas', 'san frissco', 'woodland', 'woods', 'franco leone', 'k-swiss', 'puma', 'new balance', 'bugatti', 'reebok', 'metro', 'id', 'gen x', 'palladium', 'anta', 'mochi', 'j. fontini', 'red chief', 'walkway', 'furo by red chief', 'reebok classics', 'da vinchi', 'xtep', 'soleplay', 'giorgio', 'alberto torresi', 'fila']","['fila', 'adidas', 'puma', 'xtep', 'anta']","['reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']","['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta']",0.09302325581395349,"['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta', 'reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']",0.7
21,nike shoes,"['adidas originals', 'adidas originals', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'adidas', 'puma', 'fila', 'fila', 'puma', 'fila', 'puma', 'fila', 'fila', 'puma', 'adidas', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'fila', 'fila', 'adidas']","['adidas originals', 'adidas', 'san frissco', 'woodland', 'woods', 'franco leone', 'k-swiss', 'puma', 'new balance', 'bugatti', 'reebok', 'metro', 'id', 'gen x', 'palladium', 'anta', 'mochi', 'j. fontini', 'red chief', 'walkway', 'furo by red chief', 'reebok classics', 'da vinchi', 'xtep', 'soleplay', 'giorgio', 'alberto torresi', 'fila']","['fila', 'adidas', 'puma', 'xtep', 'anta']","['reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']","['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta']",0.09302325581395349,"['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta', 'reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']",0.7
22,nike shoes,"['adidas originals', 'adidas originals', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'adidas', 'puma', 'fila', 'fila', 'puma', 'fila', 'puma', 'fila', 'fila', 'puma', 'adidas', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'fila', 'fila', 'adidas']","['adidas originals', 'adidas', 'san frissco', 'woodland', 'woods', 'franco leone', 'k-swiss', 'puma', 'new balance', 'bugatti', 'reebok', 'metro', 'id', 'gen x', 'palladium', 'anta', 'mochi', 'j. fontini', 'red chief', 'walkway', 'furo by red chief', 'reebok classics', 'da vinchi', 'xtep', 'soleplay', 'giorgio', 'alberto torresi', 'fila']","['fila', 'adidas', 'puma', 'xtep', 'anta']","['reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']","['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta']",0.09302325581395349,"['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta', 'reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']",0.7
23,nike shoes,"['adidas originals', 'adidas originals', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'adidas', 'puma', 'fila', 'fila', 'puma', 'fila', 'puma', 'fila', 'fila', 'puma', 'adidas', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'fila', 'fila', 'adidas']","['adidas originals', 'adidas', 'san frissco', 'woodland', 'woods', 'franco leone', 'k-swiss', 'puma', 'new balance', 'bugatti', 'reebok', 'metro', 'id', 'gen x', 'palladium', 'anta', 'mochi', 'j. fontini', 'red chief', 'walkway', 'furo by red chief', 'reebok classics', 'da vinchi', 'xtep', 'soleplay', 'giorgio', 'alberto torresi', 'fila']","['fila', 'adidas', 'puma', 'xtep', 'anta']","['reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']","['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta']",0.09302325581395349,"['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta', 'reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']",0.7
24,nike shoes,"['adidas originals', 'adidas originals', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'adidas', 'puma', 'fila', 'fila', 'puma', 'fila', 'puma', 'fila', 'fila', 'puma', 'adidas', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'fila', 'fila', 'adidas']","['adidas originals', 'adidas', 'san frissco', 'woodland', 'woods', 'franco leone', 'k-swiss', 'puma', 'new balance', 'bugatti', 'reebok', 'metro', 'id', 'gen x', 'palladium', 'anta', 'mochi', 'j. fontini', 'red chief', 'walkway', 'furo by red chief', 'reebok classics', 'da vinchi', 'xtep', 'soleplay', 'giorgio', 'alberto torresi', 'fila']","['fila', 'adidas', 'puma', 'xtep', 'anta']","['reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']","['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta']",0.09302325581395349,"['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta', 'reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']",0.7
25,nike shoes,"['adidas originals', 'adidas originals', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'adidas', 'puma', 'fila', 'fila', 'puma', 'fila', 'puma', 'fila', 'fila', 'puma', 'adidas', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'fila', 'fila', 'adidas']","['adidas originals', 'adidas', 'san frissco', 'woodland', 'woods', 'franco leone', 'k-swiss', 'puma', 'new balance', 'bugatti', 'reebok', 'metro', 'id', 'gen x', 'palladium', 'anta', 'mochi', 'j. fontini', 'red chief', 'walkway', 'furo by red chief', 'reebok classics', 'da vinchi', 'xtep', 'soleplay', 'giorgio', 'alberto torresi', 'fila']","['fila', 'adidas', 'puma', 'xtep', 'anta']","['reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']","['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta']",0.09302325581395349,"['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta', 'reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']",0.7
26,nike shoes,"['adidas originals', 'adidas originals', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'adidas', 'puma', 'fila', 'fila', 'puma', 'fila', 'puma', 'fila', 'fila', 'puma', 'adidas', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'fila', 'fila', 'adidas']","['adidas originals', 'adidas', 'san frissco', 'woodland', 'woods', 'franco leone', 'k-swiss', 'puma', 'new balance', 'bugatti', 'reebok', 'metro', 'id', 'gen x', 'palladium', 'anta', 'mochi', 'j. fontini', 'red chief', 'walkway', 'furo by red chief', 'reebok classics', 'da vinchi', 'xtep', 'soleplay', 'giorgio', 'alberto torresi', 'fila']","['fila', 'adidas', 'puma', 'xtep', 'anta']","['reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']","['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta']",0.09302325581395349,"['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta', 'reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']",0.7
27,nike shoes,"['adidas originals', 'adidas originals', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'adidas', 'puma', 'fila', 'fila', 'puma', 'fila', 'puma', 'fila', 'fila', 'puma', 'adidas', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'fila', 'fila', 'adidas']","['adidas originals', 'adidas', 'san frissco', 'woodland', 'woods', 'franco leone', 'k-swiss', 'puma', 'new balance', 'bugatti', 'reebok', 'metro', 'id', 'gen x', 'palladium', 'anta', 'mochi', 'j. fontini', 'red chief', 'walkway', 'furo by red chief', 'reebok classics', 'da vinchi', 'xtep', 'soleplay', 'giorgio', 'alberto torresi', 'fila']","['fila', 'adidas', 'puma', 'xtep', 'anta']","['reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']","['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta']",0.09302325581395349,"['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta', 'reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']",0.7
